"variable","original_variable","module","n_total","n_missing","pct_missing","n_observed","initial_reading"
"quest__FSD141","FSD141","Questionnaire",10175,9096,89.39557739557739,1079,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__FSD146","FSD146","Questionnaire",10175,9096,89.39557739557739,1079,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ900","OHQ900","Questionnaire",10175,9091,89.34643734643734,1084,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DBQ073A","DBQ073A","Questionnaire",10175,9085,89.28746928746929,1090,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ780A","OHQ780A","Questionnaire",10175,9085,89.28746928746929,1090,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SMD100FL","SMD100FL","Questionnaire",10175,9084,89.27764127764128,1091,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SMD100BR","SMD100BR","Questionnaire",10175,9083,89.26781326781327,1092,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SMD100LN","SMD100LN","Questionnaire",10175,9083,89.26781326781327,1092,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SMD100MN","SMD100MN","Questionnaire",10175,9083,89.26781326781327,1092,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SXD630","SXD630","Questionnaire",10175,9078,89.21867321867322,1097,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PFQ063B","PFQ063B","Questionnaire",10175,9060,89.04176904176904,1115,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SMQ690A","SMQ690A","Questionnaire",10175,9056,89.002457002457,1119,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SMQ710","SMQ710","Questionnaire",10175,9056,89.002457002457,1119,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SMQ720","SMQ720","Questionnaire",10175,9056,89.002457002457,1119,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SMQ725","SMQ725","Questionnaire",10175,9056,89.002457002457,1119,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__WHD080Q","WHD080Q","Questionnaire",10175,9054,88.98280098280098,1121,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__RXD530","RXD530","Questionnaire",10175,9042,88.86486486486487,1133,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__RXQ525G","RXQ525G","Questionnaire",10175,9042,88.86486486486487,1133,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PAD615","PAD615","Questionnaire",10175,9007,88.52088452088452,1168,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PAQ610","PAQ610","Questionnaire",10175,9003,88.48157248157248,1172,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__FSD052","FSD052","Questionnaire",10175,8986,88.31449631449631,1189,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SXD642","SXD642","Questionnaire",10175,8981,88.26535626535626,1194,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DIQ070","DIQ070","Questionnaire",10175,8975,88.20638820638821,1200,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SMD055","SMD055","Questionnaire",10175,8960,88.05896805896806,1215,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DBQ421","DBQ421","Questionnaire",10175,8959,88.04914004914005,1216,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__HIQ031B","HIQ031B","Questionnaire",10175,8949,87.95085995085995,1226,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SMD093","SMD093","Questionnaire",10175,8943,87.89189189189189,1232,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"exam__OHX21CSC","OHX21CSC","Examination",10175,8941,87.87223587223588,1234,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"quest__WHQ060","WHQ060","Questionnaire",10175,8936,87.82309582309583,1239,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__RHQ169","RHQ169","Questionnaire",10175,8934,87.8034398034398,1241,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SMD650","SMD650","Questionnaire",10175,8927,87.73464373464374,1248,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"lab__URXPREG","URXPREG","Labs",10175,8914,87.6068796068796,1261,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"quest__SMQ670","SMQ670","Questionnaire",10175,8914,87.6068796068796,1261,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__RXQ515","RXQ515","Questionnaire",10175,8891,87.38083538083538,1284,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__HUQ061","HUQ061","Questionnaire",10175,8888,87.35135135135135,1287,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ895","OHQ895","Questionnaire",10175,8886,87.33169533169533,1289,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SMQ050U","SMQ050U","Questionnaire",10175,8885,87.32186732186732,1290,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"exam__OHX28CSC","OHX28CSC","Examination",10175,8882,87.29238329238329,1293,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"quest__SMD480","SMD480","Questionnaire",10175,8868,87.15479115479116,1307,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"dem__RIDEXPRG","RIDEXPRG","Demographic",10175,8866,87.13513513513513,1309,"Ausencia de entrevista o no respuesta al ítem; no debe asumirse MCAR sin comprobar asociaciones observadas."
"quest__SMD641","SMD641","Questionnaire",10175,8859,87.06633906633907,1316,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DIQ175A","DIQ175A","Questionnaire",10175,8837,86.85012285012284,1338,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SMD057","SMD057","Questionnaire",10175,8828,86.76167076167076,1347,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SMQ050Q","SMQ050Q","Questionnaire",10175,8828,86.76167076167076,1347,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DBD030","DBD030","Questionnaire",10175,8817,86.65356265356266,1358,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DEQ038Q","DEQ038Q","Questionnaire",10175,8767,86.16216216216216,1408,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__RHD043","RHD043","Questionnaire",10175,8752,86.01474201474201,1423,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__RHQ060","RHQ060","Questionnaire",10175,8752,86.01474201474201,1423,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__BPQ100D","BPQ100D","Questionnaire",10175,8725,85.74938574938575,1450,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PAQ766","PAQ766","Questionnaire",10175,8723,85.72972972972973,1452,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__ALQ141U","ALQ141U","Questionnaire",10175,8711,85.61179361179362,1464,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PAQ764","PAQ764","Questionnaire",10175,8708,85.58230958230958,1467,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__WHQ030M","WHQ030M","Questionnaire",10175,8697,85.47420147420148,1478,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__WHQ500","WHQ500","Questionnaire",10175,8697,85.47420147420148,1478,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__WHQ520","WHQ520","Questionnaire",10175,8697,85.47420147420148,1478,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__MCQ180A","MCQ180A","Questionnaire",10175,8667,85.17936117936118,1508,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__MCQ195","MCQ195","Questionnaire",10175,8667,85.17936117936118,1508,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__MCQ025","MCQ025","Questionnaire",10175,8637,84.88452088452088,1538,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__MCQ035","MCQ035","Questionnaire",10175,8637,84.88452088452088,1538,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SXQ627","SXQ627","Questionnaire",10175,8606,84.57985257985258,1569,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__PAQ762","PAQ762","Questionnaire",10175,8597,84.4914004914005,1578,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__BPD058","BPD058","Questionnaire",10175,8596,84.48157248157248,1579,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__FSD092","FSD092","Questionnaire",10175,8594,84.46191646191646,1581,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SXD621","SXD621","Questionnaire",10175,8593,84.45208845208845,1582,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SXQ624","SXQ624","Questionnaire",10175,8593,84.45208845208845,1582,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SXD633","SXD633","Questionnaire",10175,8587,84.3931203931204,1588,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SXQ636","SXQ636","Questionnaire",10175,8587,84.3931203931204,1588,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SXQ639","SXQ639","Questionnaire",10175,8587,84.3931203931204,1588,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"exam__CSXSLTRG","CSXSLTRG","Examination",10175,8580,84.32432432432432,1595,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__CSXSLTRT","CSXSLTRT","Examination",10175,8580,84.32432432432432,1595,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"quest__FSD650ZC","FSD650ZC","Questionnaire",10175,8572,84.24570024570025,1603,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"exam__CSXNARG","CSXNARG","Examination",10175,8562,84.14742014742015,1613,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__CSXNART","CSXNART","Examination",10175,8562,84.14742014742015,1613,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"quest__SXQ827","SXQ827","Questionnaire",10175,8553,84.05896805896806,1622,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SXQ824","SXQ824","Questionnaire",10175,8552,84.04914004914005,1623,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CBQ585","CBQ585","Questionnaire",10175,8547,84,1628,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__ALQ110","ALQ110","Questionnaire",10175,8544,83.97051597051598,1631,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DBQ424","DBQ424","Questionnaire",10175,8540,83.93120393120392,1635,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__FSQ695","FSQ695","Questionnaire",10175,8532,83.85257985257985,1643,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__RHD180","RHD180","Questionnaire",10175,8523,83.76412776412776,1652,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DBD050","DBD050","Questionnaire",10175,8522,83.75429975429975,1653,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"exam__OHX12CSC","OHX12CSC","Examination",10175,8509,83.62653562653563,1666,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"exam__OHX05CSC","OHX05CSC","Examination",10175,8505,83.58722358722359,1670,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"quest__SXQ280","SXQ280","Questionnaire",10175,8493,83.46928746928747,1682,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CSQ160","CSQ160","Questionnaire",10175,8489,83.42997542997543,1686,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__CSQ180","CSQ180","Questionnaire",10175,8489,83.42997542997543,1686,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
